tesisat_no_id,il,ilce,load_profile_date,outlier_kolon,outlier_deger,p99_esik,p01_esik
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 10:45:00,t0,451.078,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 11:00:00,t0,451.079,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 11:15:00,t0,451.079,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 11:30:00,t0,451.08,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 11:45:00,t0,451.08,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 12:00:00,t0,451.081,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 12:15:00,t0,451.081,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 12:30:00,t0,451.083,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 12:45:00,t0,451.084,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 13:00:00,t0,451.084,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 13:15:00,t0,451.085,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 13:45:00,t0,451.086,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 13:30:00,t0,451.085,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 14:00:00,t0,451.087,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 14:15:00,t0,451.087,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 14:30:00,t0,451.088,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 14:45:00,t0,451.088,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 15:00:00,t0,451.089,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 15:15:00,t0,451.089,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 15:30:00,t0,451.089,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 15:45:00,t0,451.09,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 16:00:00,t0,451.09,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 16:15:00,t0,451.091,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 16:30:00,t0,451.091,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 16:45:00,t0,451.091,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 17:00:00,t0,451.092,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 17:15:00,t0,451.092,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 17:30:00,t0,451.093,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 17:45:00,t0,451.093,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 18:15:00,t0,451.094,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 18:00:00,t0,451.093,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 18:30:00,t0,451.094,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 18:45:00,t0,451.095,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 19:00:00,t0,451.095,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 19:15:00,t0,451.095,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 20:15:00,t0,451.097,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 20:00:00,t0,451.097,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 20:30:00,t0,451.098,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 20:45:00,t0,451.098,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 21:00:00,t0,451.099,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 21:15:00,t0,451.099,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 21:30:00,t0,451.1,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 21:45:00,t0,451.1,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 22:00:00,t0,451.101,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 22:15:00,t0,451.101,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 22:45:00,t0,451.103,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 22:30:00,t0,451.102,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 23:00:00,t0,451.103,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 23:15:00,t0,451.104,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 23:45:00,t0,451.105,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-22 23:30:00,t0,451.105,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 00:15:00,t0,451.106,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 00:00:00,t0,451.106,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 00:30:00,t0,451.107,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 00:45:00,t0,451.107,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 01:00:00,t0,451.108,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 01:15:00,t0,451.109,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 01:45:00,t0,451.11,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 01:30:00,t0,451.11,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 02:00:00,t0,451.111,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 02:15:00,t0,451.112,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 02:30:00,t0,451.112,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 02:45:00,t0,451.113,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 03:00:00,t0,451.114,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 03:15:00,t0,451.115,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 03:45:00,t0,451.116,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 03:30:00,t0,451.115,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 04:00:00,t0,451.117,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 04:15:00,t0,451.118,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 04:30:00,t0,451.118,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 04:45:00,t0,451.119,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 05:00:00,t0,451.12,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 05:15:00,t0,451.12,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 05:30:00,t0,451.121,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 05:45:00,t0,451.122,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 06:15:00,t0,451.122,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 06:00:00,t0,451.122,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 06:30:00,t0,451.122,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 06:45:00,t0,451.124,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 07:00:00,t0,451.126,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 07:15:00,t0,451.126,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 07:30:00,t0,451.127,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 07:45:00,t0,451.127,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 08:00:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 08:15:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 08:30:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 08:45:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 09:00:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 09:15:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 04:15:00,t0,451.153,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 04:00:00,t0,451.152,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 09:45:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 09:30:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 10:15:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 10:00:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 10:45:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 10:30:00,t0,451.128,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 11:00:00,t0,451.129,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 11:15:00,t0,451.129,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 11:30:00,t0,451.129,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 11:45:00,t0,451.129,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 12:15:00,t0,451.129,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 12:00:00,t0,451.129,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 12:30:00,t0,451.129,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 12:45:00,t0,451.129,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 13:00:00,t0,451.13,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 13:15:00,t0,451.13,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 13:45:00,t0,451.13,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 13:30:00,t0,451.13,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 14:15:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 14:00:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 14:45:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 14:30:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 15:00:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 15:15:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 15:45:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 15:30:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 16:00:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 16:15:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 16:30:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 16:45:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 17:00:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 17:15:00,t0,451.131,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 17:30:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 17:45:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 18:00:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 18:15:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 18:45:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 18:30:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 19:00:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 19:15:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 19:30:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 19:45:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 20:00:00,t0,451.132,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 20:15:00,t0,451.133,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 20:30:00,t0,451.133,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 20:45:00,t0,451.133,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 21:00:00,t0,451.134,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 21:15:00,t0,451.134,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 21:45:00,t0,451.135,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 21:30:00,t0,451.135,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 22:15:00,t0,451.136,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 22:00:00,t0,451.136,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 22:45:00,t0,451.137,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 22:30:00,t0,451.137,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 23:00:00,t0,451.138,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 23:15:00,t0,451.139,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 23:30:00,t0,451.14,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-23 23:45:00,t0,451.14,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 00:15:00,t0,451.142,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 00:00:00,t0,451.141,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 00:45:00,t0,451.143,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 00:30:00,t0,451.142,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 01:00:00,t0,451.144,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 01:15:00,t0,451.145,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 01:45:00,t0,451.146,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 01:30:00,t0,451.145,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 02:00:00,t0,451.147,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 02:15:00,t0,451.147,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 02:45:00,t0,451.149,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 02:30:00,t0,451.148,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 03:00:00,t0,451.15,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 03:15:00,t0,451.15,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 03:45:00,t0,451.152,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 03:30:00,t0,451.151,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 04:30:00,t0,451.154,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 04:45:00,t0,451.154,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 05:00:00,t0,451.155,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 05:15:00,t0,451.156,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 05:45:00,t0,451.157,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 05:30:00,t0,451.157,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 06:15:00,t0,451.158,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 06:00:00,t0,451.158,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 06:45:00,t0,451.158,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 06:30:00,t0,451.158,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 07:00:00,t0,451.159,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 07:15:00,t0,451.159,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 07:45:00,t0,451.159,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 07:30:00,t0,451.159,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 08:15:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 08:00:00,t0,451.159,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 08:45:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 08:30:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 09:00:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 09:15:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 09:30:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 09:36:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 09:45:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 10:00:00,t0,451.161,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 10:15:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 10:30:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 10:45:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 11:00:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 11:15:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 11:45:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 11:30:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 12:15:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 12:00:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 12:45:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 12:30:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 13:00:00,t0,451.162,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 13:15:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 13:30:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 13:45:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 14:00:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 14:15:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 14:30:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 14:45:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 15:00:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 15:15:00,t0,451.163,785763.0758,451.9145
dbfad8ca481441f296cd1ca7c70016a5,ÇORUM,Merkez,2025-08-24 15:45:00,t0,451.163,785763.0758,451.9145
